payment_fact_key,payment_id,rental_id,customer_key,film_key,store_key,staff_key,payment_date_key,payment_amount,payment_count
11646,11649,4965,432,117,1,1,20050708,5.99,1
11647,11650,4973,432,86,2,1,20050708,4.99,1
11648,11651,5204,432,389,1,1,20050709,2.99,1
11649,11652,5322,432,966,2,1,20050709,6.99,1
11650,11653,5944,432,852,1,1,20050710,4.99,1
11651,11654,5990,432,342,1,1,20050711,4.99,1
11652,11655,7326,432,624,1,2,20050727,4.99,1
11653,11656,7681,432,261,1,2,20050728,0.99,1
11654,11657,8079,432,778,2,2,20050728,4.99,1
11655,11658,8094,432,930,2,2,20050728,6.99,1
11656,11659,9916,432,211,1,2,20050731,4.99,1
11657,11660,9984,432,96,1,2,20050731,2.99,1
11658,11661,11870,432,924,2,2,20050817,0.99,1
11659,11662,12767,432,736,1,1,20050818,6.99,1
11660,11663,14027,432,64,2,1,20050820,2.99,1
11661,11664,15523,432,563,1,1,20050823,4.99,1
11662,11665,15713,432,74,2,1,20050823,6.99,1
11663,11666,146,433,313,1,2,20050526,8.99,1
11664,11667,691,433,879,1,1,20050529,10.99,1
11665,11668,4087,433,674,1,2,20050707,6.99,1
11666,11669,4158,433,66,1,2,20050707,0.99,1
11667,11670,4988,433,596,2,2,20050709,7.99,1
11668,11671,5457,433,910,2,2,20050709,0.99,1
11669,11672,5969,433,908,2,1,20050711,8.99,1
11670,11673,6765,433,563,1,1,20050712,5.99,1
11671,11674,6848,433,387,2,1,20050712,0.99,1
11672,11675,6850,433,253,1,1,20050712,4.99,1
11673,11676,7821,433,263,2,1,20050728,4.99,1
11674,11677,7907,433,715,2,2,20050728,4.99,1
11675,11678,8414,433,295,1,1,20050729,5.99,1
11676,11679,8713,433,104,2,1,20050729,2.99,1
11677,11680,9161,433,216,1,2,20050730,4.99,1
11678,11681,9294,433,540,1,1,20050730,3.99,1
11679,11682,10663,433,925,2,1,20050801,4.99,1
11680,11683,11664,433,296,1,1,20050817,2.99,1
11681,11684,12669,433,989,1,2,20050818,6.99,1
11682,11685,13273,433,911,1,2,20050819,4.99,1
11683,11686,13801,433,320,2,1,20050820,4.99,1
11684,11687,14523,433,77,1,2,20050821,4.99,1
11685,11688,14559,433,841,2,1,20050821,6.99,1
11686,11689,15476,433,543,1,2,20050823,4.99,1
11687,11690,15502,433,707,2,1,20050823,5.99,1
11688,11691,508,434,910,2,2,20050528,5.99,1
11689,11692,1225,434,418,2,1,20050615,0.99,1
11690,11693,1584,434,775,1,2,20050616,5.99,1
11691,11694,2415,434,682,1,2,20050618,7.99,1
11692,11695,2430,434,433,1,1,20050618,3.99,1
11693,11696,2494,434,290,1,1,20050618,3.99,1
11694,11697,3014,434,471,1,1,20050620,2.99,1
11695,11698,3037,434,443,1,2,20050620,2.99,1
11696,11699,4414,434,220,2,1,20050707,2.99,1
11697,11700,4654,434,915,1,2,20050708,6.99,1
11698,11701,4960,434,470,1,2,20050708,10.99,1
11699,11702,5464,434,807,2,2,20050709,2.99,1
11700,11703,6972,434,374,2,2,20050727,0.99,1
11701,11704,7260,434,838,2,1,20050727,6.99,1
11702,11705,7479,434,49,1,2,20050727,2.99,1
11703,11706,8205,434,646,2,1,20050728,0.99,1
11704,11707,9350,434,174,1,1,20050730,4.99,1
11705,11708,11242,434,232,2,1,20050802,3.99,1
11706,11709,11867,434,208,1,1,20050817,2.99,1
11707,11710,12030,434,99,2,2,20050817,2.99,1
11708,11711,12146,434,840,1,2,20050818,2.99,1
11709,11712,12624,434,251,2,2,20050818,7.99,1
11710,11713,13359,434,908,1,2,20050819,9.99,1
11711,11714,13383,434,702,1,1,20050819,7.99,1
11712,11715,14553,434,694,1,2,20050821,4.99,1
11713,11716,15016,434,193,2,2,20050822,3.99,1
11714,11717,15385,434,28,1,2,20050822,4.99,1
11715,11718,757,435,238,1,1,20050529,7.99,1
11716,11719,806,435,521,1,1,20050529,4.99,1
11717,11720,1443,435,545,1,2,20050615,0.99,1
11718,11721,2984,435,395,2,1,20050620,0.99,1
11719,11722,3690,435,963,1,1,20050706,0.99,1
11720,11723,3918,435,246,2,1,20050706,8.99,1
11721,11724,5220,435,564,2,2,20050709,4.99,1
11722,11725,6051,435,587,1,2,20050711,4.99,1
11723,11726,6935,435,609,1,1,20050726,2.99,1
11724,11727,8386,435,86,1,1,20050729,5.99,1
11725,11728,8891,435,891,2,2,20050730,4.99,1
11726,11729,9269,435,119,2,2,20050730,0.99,1
11727,11730,9655,435,746,2,1,20050731,3.99,1
11728,11731,9829,435,51,2,2,20050731,4.99,1
11729,11732,10998,435,323,2,1,20050802,6.99,1
11730,11733,11041,435,413,1,1,20050802,2.99,1
11731,11734,11786,435,326,2,1,20050817,3.99,1
11732,11735,11796,435,868,1,1,20050817,0.99,1
11733,11736,12046,435,850,2,2,20050817,0.99,1
11734,11737,12741,435,451,2,1,20050818,4.99,1
11735,11738,13208,435,132,1,2,20050819,0.99,1
11736,11739,14696,435,827,1,1,20050821,4.99,1
11737,11740,14765,435,619,1,1,20050821,1.99,1
11738,11741,14850,435,525,1,1,20050822,0.99,1
11739,11742,15136,435,572,1,1,20050822,2.99,1
11740,11743,45,436,403,2,1,20050525,7.99,1
11741,11744,256,436,702,1,1,20050526,3.99,1
11742,11745,848,436,300,2,1,20050530,5.99,1
11743,11746,2291,436,861,2,1,20050618,9.99,1
11744,11747,3851,436,110,1,2,20050706,1.99,1
11745,11748,3944,436,916,1,2,20050706,2.99,1
11746,11749,4643,436,54,1,2,20050708,0.99,1
11747,11750,4751,436,760,2,2,20050708,2.99,1
11748,11751,4782,436,99,1,1,20050708,4.99,1
11749,11752,5959,436,696,2,1,20050710,0.99,1
11750,11753,7593,436,255,2,1,20050727,4.99,1
11751,11754,8027,436,295,1,2,20050728,5.99,1
11752,11755,8097,436,596,2,2,20050728,9.99,1
11753,11756,9345,436,444,1,1,20050730,9.99,1
11754,11757,9539,436,830,2,1,20050731,0.99,1
11755,11758,9638,436,353,2,1,20050731,5.99,1
11756,11759,10216,436,787,1,2,20050801,3.99,1
11757,11760,11160,436,717,2,2,20050802,0.99,1
11758,11761,11580,436,296,1,1,20050817,2.99,1
11759,11762,11615,436,944,2,2,20050817,4.99,1
11760,11763,11896,436,57,2,2,20050817,5.99,1
11761,11764,12297,436,200,2,2,20050818,0.99,1
11762,11765,12429,436,657,1,2,20050818,6.99,1
11763,11766,13099,436,216,1,2,20050819,9.99,1
11764,11767,13382,436,814,1,2,20050819,7.99,1
11765,11768,13533,436,391,2,1,20050820,3.99,1
11766,11769,13760,436,759,1,1,20050820,5.99,1
11767,11770,13814,436,461,1,1,20050820,0.99,1
11768,11771,13826,436,89,1,2,20050820,2.99,1
11769,11772,15766,436,434,2,2,20050823,4.99,1
11770,11773,192,437,413,1,1,20050526,2.99,1
11771,11774,656,437,624,2,2,20050528,4.99,1
11772,11775,666,437,676,2,1,20050528,5.99,1
11773,11776,2239,437,966,2,2,20050618,5.99,1
11774,11777,2792,437,672,1,1,20050619,2.99,1
11775,11778,3265,437,794,1,2,20050621,2.99,1
11776,11779,3747,437,243,2,1,20050706,4.99,1
11777,11780,4765,437,103,2,2,20050708,4.99,1
11778,11781,5085,437,905,1,2,20050709,4.99,1
11779,11782,5167,437,545,1,1,20050709,1.99,1
11780,11783,5744,437,302,1,2,20050710,2.99,1
11781,11784,5864,437,957,1,2,20050710,6.99,1
11782,11785,8215,437,641,2,2,20050728,2.99,1
11783,11786,9172,437,152,1,2,20050730,2.99,1
11784,11787,9333,437,302,2,2,20050730,2.99,1
11785,11788,10009,437,971,1,2,20050731,8.99,1
11786,11789,10249,437,27,1,2,20050801,0.99,1
11787,11790,11417,437,677,2,2,20050802,3.99,1
11788,11791,12205,437,169,1,1,20050818,8.99,1
11789,11792,13838,437,251,2,2,20050820,7.99,1
11790,11793,13839,437,235,1,1,20050820,2.99,1
11791,11794,13905,437,595,2,1,20050820,1.99,1
11792,11795,14993,437,748,2,1,20050822,1.99,1
11793,11796,23,438,971,1,2,20050525,4.99,1
11794,11797,1036,438,467,2,2,20050531,0.99,1
11795,11798,1138,438,859,2,1,20050531,6.99,1
11796,11799,1431,438,702,1,1,20050615,4.99,1
11797,11800,1779,438,233,1,2,20050616,0.99,1
11798,11801,2206,438,797,2,2,20050618,0.99,1
11799,11802,2591,438,979,1,1,20050619,4.99,1
11800,11803,3315,438,893,2,1,20050621,4.99,1
11801,11804,3368,438,119,2,2,20050621,0.99,1
11802,11805,4355,438,995,1,1,20050707,4.99,1
11803,11806,4446,438,576,2,2,20050707,2.99,1
11804,11807,5316,438,844,1,2,20050709,4.99,1
11805,11808,5426,438,56,2,2,20050709,4.99,1
11806,11809,5870,438,333,2,1,20050710,2.99,1
11807,11810,6138,438,392,2,2,20050711,4.99,1
11808,11811,6563,438,18,1,1,20050712,3.99,1
11809,11812,6615,438,5,2,2,20050712,4.99,1
11810,11813,7357,438,417,1,2,20050727,1.99,1
11811,11814,7374,438,698,2,2,20050727,8.99,1
11812,11815,7598,438,992,2,1,20050727,0.99,1
11813,11816,8547,438,193,1,2,20050729,2.99,1
11814,11817,9082,438,880,1,1,20050730,3.99,1
11815,11818,9782,438,524,1,2,20050731,0.99,1
11816,11819,10512,438,725,1,1,20050801,6.99,1
11817,11820,10607,438,871,1,1,20050801,4.99,1
11818,11821,11644,438,382,1,2,20050817,4.99,1
11819,11822,11933,438,563,2,2,20050817,4.99,1
11820,11823,12654,438,479,2,2,20050818,0.99,1
11821,11824,13319,438,548,1,2,20050819,7.99,1
11822,11825,13414,438,897,1,1,20050819,4.99,1
11823,11826,14582,438,225,1,2,20050821,5.99,1
11824,11827,15893,438,563,1,2,20050823,5.99,1
11825,11828,12524,438,189,1,2,20060214,0.99,1
11826,11829,126,439,445,1,1,20050525,2.99,1
11827,11830,367,439,753,2,2,20050527,0.99,1
11828,11831,786,439,578,2,1,20050529,9.99,1
11829,11832,1264,439,908,1,1,20050615,4.99,1
11830,11833,1557,439,574,1,2,20050616,0.99,1
11831,11834,2097,439,123,2,2,20050617,4.99,1
11832,11835,2621,439,379,2,1,20050619,2.99,1
11833,11836,2992,439,735,2,1,20050620,2.99,1
11834,11837,3294,439,521,2,1,20050621,6.99,1
11835,11838,3774,439,880,2,2,20050706,5.99,1
11836,11839,4528,439,705,1,1,20050708,2.99,1
11837,11840,4813,439,603,2,1,20050708,4.99,1
11838,11841,5801,439,768,2,2,20050710,5.99,1
11839,11842,5893,439,368,1,1,20050710,2.99,1
11840,11843,6577,439,912,1,1,20050712,2.99,1
11841,11844,6672,439,83,1,2,20050712,2.99,1
11842,11845,8343,439,928,1,1,20050729,2.99,1
11843,11846,8624,439,962,1,1,20050729,2.99,1
11844,11847,8703,439,237,1,2,20050729,2.99,1
11845,11848,9275,439,416,2,1,20050730,0.99,1
11846,11849,9322,439,50,1,1,20050730,6.99,1
11847,11850,10744,439,122,2,2,20050801,1.99,1
11848,11851,10905,439,621,2,1,20050802,2.99,1
11849,11852,11042,439,901,2,2,20050802,6.99,1
11850,11853,11544,439,183,1,2,20050817,5.99,1
11851,11854,11989,439,806,1,1,20050817,2.99,1
11852,11855,12621,439,997,1,1,20050818,2.99,1
11853,11856,12755,439,21,2,2,20050818,5.99,1
11854,11857,12826,439,282,2,2,20050819,3.99,1
11855,11858,13358,439,330,1,2,20050819,4.99,1
11856,11859,14730,439,647,2,2,20050821,5.99,1
11857,11860,15044,439,985,2,2,20050822,9.99,1
11858,11861,15162,439,381,2,2,20050822,4.99,1
11859,11862,15653,439,600,2,2,20050823,4.99,1
11860,11863,15818,439,574,2,1,20050823,1.99,1
11861,11864,16018,439,200,1,1,20050823,0.99,1
11862,11865,957,440,968,1,2,20050530,4.99,1
11863,11866,4301,440,356,1,1,20050707,2.99,1
11864,11867,4946,440,61,1,1,20050708,7.99,1
11865,11868,5423,440,425,2,2,20050709,2.99,1
11866,11869,5594,440,12,1,2,20050710,0.99,1
11867,11870,5731,440,649,2,2,20050710,2.99,1
11868,11871,5782,440,552,2,2,20050710,0.99,1
11869,11872,7585,440,103,1,2,20050727,4.99,1
11870,11873,7614,440,762,2,1,20050728,0.99,1
11871,11874,7806,440,941,1,1,20050728,9.99,1
11872,11875,9001,440,805,2,1,20050730,4.99,1
11873,11876,9195,440,209,1,1,20050730,2.99,1
11874,11877,9547,440,527,1,1,20050731,4.99,1
11875,11878,12403,440,460,2,2,20050818,6.99,1
11876,11879,12850,440,395,1,1,20050819,0.99,1
11877,11880,13384,440,320,2,2,20050819,4.99,1
11878,11881,13779,440,12,2,2,20050820,2.99,1
11879,11882,14555,440,418,1,1,20050821,0.99,1
11880,11883,14863,440,170,2,2,20050822,7.99,1
11881,11884,15264,440,974,1,2,20050822,0.99,1
11882,11885,15925,440,745,1,1,20050823,4.99,1
11883,11886,13106,440,706,1,1,20060214,4.99,1
11884,11887,823,441,715,1,1,20050529,4.99,1
11885,11888,1602,441,385,2,1,20050616,4.99,1
11886,11889,2328,441,501,1,2,20050618,4.99,1
11887,11890,3629,441,875,2,2,20050706,0.99,1
11888,11891,3695,441,620,1,2,20050706,2.99,1
11889,11892,4084,441,568,1,1,20050707,8.99,1
11890,11893,4208,441,790,1,2,20050707,0.99,1
11891,11894,5129,441,986,1,2,20050709,2.99,1
11892,11895,5811,441,873,1,1,20050710,0.99,1
11893,11896,6636,441,720,2,2,20050712,2.99,1
11894,11897,6642,441,45,1,1,20050712,4.99,1
11895,11898,6941,441,346,1,1,20050726,5.99,1
11896,11899,8237,441,132,1,2,20050729,2.99,1
11897,11900,8281,441,200,1,1,20050729,0.99,1
11898,11901,8427,441,354,2,1,20050729,4.99,1
11899,11902,8575,441,364,1,1,20050729,4.99,1
11900,11903,8617,441,85,2,2,20050729,4.99,1
11901,11904,9644,441,1000,1,2,20050731,10.99,1
11902,11905,9854,441,234,1,2,20050731,2.99,1
11903,11906,10139,441,90,1,2,20050731,1.99,1
11904,11907,10846,441,492,1,1,20050801,1.99,1
11905,11908,11247,441,363,1,2,20050802,1.99,1
11906,11909,13483,441,559,2,2,20050820,2.99,1
11907,11910,13739,441,664,2,2,20050820,4.99,1
11908,11911,13932,441,103,2,1,20050820,4.99,1
11909,11912,14796,441,209,1,2,20050822,4.99,1
11910,11913,15070,441,590,1,2,20050822,3.99,1
11911,11914,14878,441,267,1,1,20060214,4.99,1
11912,11915,466,442,388,1,2,20050527,0.99,1
11913,11916,558,442,905,1,2,20050528,6.99,1
11914,11917,632,442,284,2,1,20050528,5.99,1
11915,11918,1251,442,728,1,1,20050615,5.99,1
11916,11919,1358,442,440,2,2,20050615,0.99,1
11917,11920,1576,442,227,2,2,20050616,8.99,1
11918,11921,1774,442,672,2,1,20050616,2.99,1
11919,11922,3545,442,856,2,2,20050706,4.99,1
11920,11923,3661,442,571,2,1,20050706,2.99,1
11921,11924,4052,442,45,2,1,20050707,5.99,1
11922,11925,4058,442,847,2,1,20050707,2.99,1
11923,11926,4365,442,705,1,2,20050707,2.99,1
11924,11927,4577,442,368,1,2,20050708,3.99,1
11925,11928,6590,442,238,1,2,20050712,4.99,1
11926,11929,6632,442,644,1,2,20050712,2.99,1
11927,11930,7427,442,559,1,2,20050727,2.99,1
11928,11931,7460,442,204,1,1,20050727,0.99,1
11929,11932,7671,442,759,2,1,20050728,2.99,1
11930,11933,8044,442,193,2,1,20050728,2.99,1
11931,11934,8758,442,618,2,1,20050729,4.99,1
11932,11935,9180,442,763,1,1,20050730,4.99,1
11933,11936,9873,442,145,2,2,20050731,5.99,1
11934,11937,10034,442,78,2,1,20050731,2.99,1
11935,11938,10365,442,878,2,2,20050801,6.99,1
11936,11939,10452,442,430,2,2,20050801,0.99,1
11937,11940,12948,442,907,1,1,20050819,0.99,1
11938,11941,13004,442,168,1,2,20050819,0.99,1
11939,11942,13155,442,65,2,1,20050819,7.99,1
11940,11943,14199,442,142,2,2,20050821,0.99,1
11941,11944,14418,442,18,1,1,20050821,1.99,1
11942,11945,14466,442,205,1,1,20050821,0.99,1
11943,11946,15207,442,254,1,2,20050822,2.99,1
11944,11947,1068,443,31,2,2,20050531,4.99,1
11945,11948,2871,443,377,1,1,20050620,2.99,1
11946,11949,3510,443,486,2,2,20050706,5.99,1
11947,11950,6625,443,160,2,2,20050712,5.99,1
11948,11951,6913,443,123,2,1,20050712,4.99,1
11949,11952,6983,443,382,1,2,20050727,2.99,1
11950,11953,7317,443,331,2,1,20050727,2.99,1
11951,11954,7667,443,527,1,1,20050728,8.99,1
11952,11955,7987,443,65,2,1,20050728,9.99,1
11953,11956,9740,443,766,1,2,20050731,1.99,1
11954,11957,10014,443,510,1,1,20050731,4.99,1
11955,11958,10081,443,698,1,2,20050731,5.99,1
11956,11959,10360,443,250,2,2,20050801,0.99,1
11957,11960,11449,443,723,1,1,20050802,4.99,1
11958,11961,12415,443,86,2,1,20050818,4.99,1
11959,11962,12857,443,938,1,2,20050819,4.99,1
11960,11963,13489,443,644,2,1,20050820,2.99,1
11961,11964,14561,443,549,1,1,20050821,2.99,1
11962,11965,14611,443,889,1,2,20050821,6.99,1
11963,11966,15182,443,140,1,1,20050822,0.99,1
11964,11967,15393,443,643,1,2,20050822,4.99,1
11965,11968,15519,443,118,2,1,20050823,0.99,1
11966,11969,201,444,169,2,1,20050526,8.99,1
11967,11970,557,444,34,2,1,20050528,0.99,1
11968,11971,1239,444,816,1,1,20050615,0.99,1
11969,11972,1397,444,397,2,2,20050615,3.99,1
11970,11973,1441,444,454,1,2,20050615,1.99,1
11971,11974,2551,444,437,1,1,20050619,4.99,1
11972,11975,3301,444,112,1,2,20050621,7.99,1
11973,11976,3415,444,774,1,2,20050621,5.99,1
11974,11977,3498,444,408,1,2,20050706,4.99,1
11975,11978,3539,444,890,1,1,20050706,0.99,1
11976,11979,4648,444,764,2,2,20050708,6.99,1
11977,11980,5753,444,794,2,1,20050710,2.99,1
11978,11981,5825,444,841,2,2,20050710,2.99,1
11979,11982,6285,444,463,1,2,20050711,2.99,1
11980,11983,7679,444,236,2,2,20050728,3.99,1
11981,11984,9634,444,205,1,2,20050731,1.99,1
11982,11985,10529,444,187,2,1,20050801,4.99,1
11983,11986,10693,444,521,1,1,20050801,4.99,1
11984,11987,11353,444,377,1,2,20050802,0.99,1
11985,11988,11419,444,114,1,2,20050802,6.99,1
11986,11989,11728,444,159,1,1,20050817,4.99,1
11987,11990,12161,444,528,1,1,20050818,6.99,1
11988,11991,12712,444,576,2,2,20050818,2.99,1
11989,11992,12946,444,448,2,2,20050819,2.99,1
11990,11993,13488,444,191,1,1,20050820,0.99,1
11991,11994,13559,444,526,2,2,20050820,2.99,1
11992,11995,13924,444,674,1,1,20050820,0.99,1
11993,11996,15249,444,24,1,1,20050822,4.99,1
11994,11997,15557,444,795,1,1,20050823,0.99,1
11995,11998,15815,444,71,2,2,20050823,4.99,1
11996,11999,481,445,15,1,1,20050527,2.99,1
11997,12000,960,445,429,1,1,20050530,2.99,1
11998,12001,4041,445,479,2,1,20050707,0.99,1
11999,12002,4193,445,830,2,1,20050707,0.99,1
12000,12003,5225,445,154,1,2,20050709,2.99,1
12001,12004,6346,445,886,1,1,20050711,0.99,1
12002,12005,7351,445,464,1,2,20050727,2.99,1
12003,12006,7971,445,415,2,2,20050728,4.99,1
12004,12007,8851,445,48,1,1,20050729,8.99,1
12005,12008,8911,445,467,1,2,20050730,0.99,1
12006,12009,9625,445,371,1,2,20050731,4.99,1
12007,12010,10007,445,66,1,1,20050731,0.99,1
12008,12011,10334,445,743,2,2,20050801,1.99,1
12009,12012,10341,445,727,2,2,20050801,0.99,1
12010,12013,10936,445,102,2,2,20050802,9.99,1
12011,12014,11383,445,57,2,1,20050802,7.99,1
12012,12015,11868,445,639,2,1,20050817,4.99,1
12013,12016,11877,445,988,2,1,20050817,3.99,1
12014,12017,13586,445,992,2,2,20050820,0.99,1
12015,12018,14612,445,893,2,1,20050821,6.99,1
12016,12019,14673,445,397,1,2,20050821,2.99,1
12017,12020,14866,445,572,1,1,20050822,6.99,1
12018,12021,14955,445,336,1,1,20050822,4.99,1
12019,12022,15123,445,319,2,1,20050822,3.99,1
12020,12023,15791,445,901,1,1,20050823,6.99,1
12021,12024,15906,445,709,2,2,20050823,2.99,1
12022,12025,14,446,593,2,2,20050525,0.99,1
12023,12026,236,446,280,2,1,20050526,0.99,1
12024,12027,355,446,28,1,1,20050527,4.99,1
12025,12028,2248,446,435,1,1,20050618,4.99,1
12026,12029,2335,446,864,2,2,20050618,3.99,1
12027,12030,2520,446,911,1,2,20050619,6.99,1
12028,12031,2710,446,650,1,2,20050619,0.99,1
12029,12032,3060,446,450,1,1,20050620,2.99,1
12030,12033,3168,446,525,2,2,20050620,0.99,1
12031,12034,4358,446,689,1,2,20050707,4.99,1
12032,12035,5393,446,310,1,2,20050709,4.99,1
12033,12036,5409,446,773,2,2,20050709,2.99,1
12034,12037,6454,446,877,2,2,20050712,0.99,1
12035,12038,6510,446,201,1,1,20050712,4.99,1
12036,12039,6535,446,417,2,1,20050712,0.99,1
12037,12040,6734,446,486,1,1,20050712,6.99,1
12038,12041,7005,446,532,2,1,20050727,5.99,1
12039,12042,7089,446,303,1,2,20050727,0.99,1
12040,12043,7576,446,740,2,1,20050727,4.99,1
12041,12044,8284,446,953,1,2,20050729,6.99,1
12042,12045,8309,446,486,2,1,20050729,4.99,1
12043,12046,8670,446,512,2,2,20050729,4.99,1
12044,12047,8691,446,147,1,2,20050729,0.99,1
12045,12048,8922,446,369,2,2,20050730,9.99,1
12046,12049,8923,446,529,1,1,20050730,3.99,1
12047,12050,9116,446,641,1,1,20050730,0.99,1
12048,12051,11051,446,912,1,1,20050802,3.99,1
12049,12052,12253,446,122,2,2,20050818,0.99,1
12050,12053,12480,446,734,2,2,20050818,8.99,1
12051,12054,15808,446,363,1,1,20050823,1.99,1
12052,12055,15951,446,663,1,2,20050823,0.99,1
12053,12056,461,447,450,2,1,20050527,2.99,1
12054,12057,732,447,555,2,2,20050529,0.99,1
12055,12058,1230,447,504,2,2,20050615,0.99,1
12056,12059,1890,447,382,2,2,20050617,2.99,1
12057,12060,2025,447,267,1,1,20050617,4.99,1
12058,12061,2285,447,165,1,2,20050618,4.99,1
12059,12062,4403,447,865,2,2,20050707,4.99,1
12060,12063,4858,447,750,1,1,20050708,6.99,1
12061,12064,5331,447,911,1,1,20050709,4.99,1
12062,12065,5734,447,89,1,1,20050710,0.99,1
12063,12066,5987,447,223,2,2,20050711,2.99,1
12064,12067,6651,447,19,2,1,20050712,0.99,1
12065,12068,6690,447,925,1,1,20050712,1.99,1
12066,12069,8537,447,227,1,1,20050729,8.99,1
12067,12070,8945,447,315,2,2,20050730,4.99,1
12068,12071,9076,447,110,1,2,20050730,5.99,1
12069,12072,9288,447,579,1,1,20050730,6.99,1
12070,12073,10425,447,72,1,1,20050801,2.99,1
12071,12074,10957,447,361,1,2,20050802,5.99,1
12072,12075,11108,447,122,1,2,20050802,0.99,1
12073,12076,11465,447,473,2,1,20050802,5.99,1
12074,12077,12511,447,204,1,2,20050818,0.99,1
12075,12078,13072,447,502,2,1,20050819,2.99,1
12076,12079,13110,447,12,1,2,20050819,0.99,1
12077,12080,13848,447,174,2,1,20050820,4.99,1
12078,12081,14443,447,83,1,2,20050821,5.99,1
12079,12082,15108,447,759,2,1,20050822,2.99,1
12080,12083,15997,447,624,1,1,20050823,4.99,1
12081,12084,16032,447,555,1,2,20050823,4.99,1
12082,12085,299,448,956,1,1,20050526,4.99,1
12083,12086,1123,448,29,1,2,20050531,2.99,1
12084,12087,1313,448,361,2,1,20050615,5.99,1
12085,12088,1823,448,846,2,2,20050616,7.99,1
12086,12089,2697,448,491,1,2,20050619,0.99,1
12087,12090,3225,448,225,1,2,20050621,3.99,1
12088,12091,3347,448,944,2,2,20050621,5.99,1
12089,12092,3959,448,8,2,2,20050706,5.99,1
12090,12093,3992,448,707,2,2,20050706,6.99,1
12091,12094,4024,448,866,2,2,20050707,0.99,1
12092,12095,4206,448,341,2,2,20050707,2.99,1
12093,12096,4406,448,97,1,1,20050707,1.99,1
12094,12097,4537,448,288,1,2,20050708,2.99,1
12095,12098,4558,448,181,2,2,20050708,2.99,1
12096,12099,6341,448,783,1,2,20050711,2.99,1
12097,12100,6985,448,398,2,2,20050727,4.99,1
12098,12101,9178,448,444,2,1,20050730,10.99,1
12099,12102,11608,448,365,2,2,20050817,8.99,1
12100,12103,11798,448,865,2,1,20050817,9.99,1
12101,12104,12446,448,462,2,1,20050818,2.99,1
12102,12105,13220,448,228,1,1,20050819,2.99,1
12103,12106,13250,448,554,2,2,20050819,3.99,1
12104,12107,13982,448,638,1,1,20050820,3.99,1
12105,12108,14580,448,315,2,1,20050821,3.99,1
12106,12109,14711,448,430,2,1,20050821,2.99,1
12107,12110,15358,448,179,1,2,20050822,9.99,1
12108,12111,15427,448,609,2,1,20050823,4.99,1
12109,12112,14734,448,301,2,2,20060214,3.98,1
12110,12113,13577,448,842,1,1,20060214,0.0,1
12111,12114,263,449,256,2,2,20050526,4.99,1
12112,12115,325,449,551,2,2,20050527,5.99,1
12113,12116,849,449,529,1,1,20050530,7.99,1
12114,12117,1295,449,637,1,2,20050615,4.99,1
12115,12118,2348,449,790,2,1,20050618,0.99,1
12116,12119,2970,449,258,2,2,20050620,2.99,1
12117,12120,3503,449,646,2,1,20050706,0.99,1
12118,12121,3977,449,284,2,1,20050706,8.99,1
12119,12122,4433,449,18,1,2,20050707,3.99,1
12120,12123,5824,449,432,1,1,20050710,2.99,1
12121,12124,7755,449,275,2,2,20050728,6.99,1
12122,12125,7803,449,753,2,2,20050728,3.99,1
12123,12126,8002,449,4,2,2,20050728,2.99,1
12124,12127,10083,449,567,2,2,20050731,5.99,1
12125,12128,10409,449,616,1,2,20050801,2.99,1
12126,12129,10416,449,576,2,1,20050801,4.99,1
12127,12130,10516,449,856,2,1,20050801,6.99,1
12128,12131,10688,449,694,1,2,20050801,6.99,1
12129,12132,12212,449,851,1,1,20050818,4.99,1
12130,12133,14962,449,682,1,2,20050822,7.99,1
12131,12134,548,450,810,2,2,20050528,3.99,1
12132,12135,1639,450,39,1,2,20050616,4.99,1
12133,12136,1739,450,560,2,1,20050616,0.99,1
12134,12137,1914,450,747,1,2,20050617,2.99,1
12135,12138,2278,450,258,2,2,20050618,0.99,1
12136,12139,2501,450,263,2,1,20050618,4.99,1
12137,12140,2626,450,618,2,1,20050619,2.99,1
12138,12141,3155,450,101,1,1,20050620,4.99,1
12139,12142,3570,450,287,1,1,20050706,3.99,1
12140,12143,5999,450,47,2,1,20050711,7.99,1
12141,12144,6028,450,172,1,1,20050711,4.99,1
12142,12145,7365,450,723,2,2,20050727,2.99,1
12143,12146,7610,450,283,1,1,20050728,0.99,1
12144,12147,7626,450,913,2,1,20050728,0.99,1
12145,12148,8733,450,699,1,2,20050729,4.99,1
12146,12149,10432,450,921,2,2,20050801,2.99,1
12147,12150,10984,450,394,1,1,20050802,3.99,1
12148,12151,12812,450,877,1,2,20050819,0.99,1
12149,12152,13731,450,251,2,2,20050820,4.99,1
12150,12153,13810,450,482,1,1,20050820,0.99,1
12151,12154,13828,450,521,2,1,20050820,4.99,1
12152,12155,14282,450,683,1,1,20050821,4.99,1
12153,12156,15019,450,750,1,2,20050822,0.99,1
12154,12157,15327,450,228,1,1,20050822,4.99,1
12155,12158,15419,450,248,2,2,20050822,4.99,1
12156,12159,14172,450,467,1,1,20060214,0.99,1
12157,12160,77,451,287,2,2,20050525,0.99,1
12158,12161,328,451,554,2,2,20050527,2.99,1
12159,12162,1113,451,450,2,2,20050531,2.99,1
12160,12163,1202,451,619,2,1,20050615,0.99,1
12161,12164,1851,451,249,1,1,20050617,0.99,1
12162,12165,1940,451,21,2,1,20050617,6.99,1
